gender,num_of_module_created,num_of_modules_thirty_sec,num_of_problens,num_of_video,num_of_problem_uploads,average_grade,seventy_uploads,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,Grand_Total
1,9,7,2,2,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,10
1,43,21,19,5,5.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
2,111,54,57,3,25.0,0.95,0,1,0,0,0,0,0,0,1,1,1,112
2,19,5,7,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,20
2,18,11,4,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,13,5,6,2,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,14
1,11,6,2,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,12
1,123,93,63,23,40.0,0.89,0,1,0,0,0,1,0,0,1,1,1,124
1,172,134,86,30,61.0,1.0,1,1,1,0,0,1,1,1,1,1,1,174
1,174,144,86,32,71.0,1.0,1,1,1,0,0,1,1,1,1,1,1,175
1,51,38,22,10,14.0,1.0,0,0,0,0,0,0,1,0,1,1,1,52
1,121,37,64,22,5.0,0.33,0,1,1,0,0,0,0,0,1,1,1,122
1,24,16,7,5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,15,6,5,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,16
2,31,17,11,3,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
2,42,23,19,6,6.0,1.0,0,0,0,0,0,0,0,0,0,1,1,43
1,23,12,8,3,5.0,1.0,0,0,0,0,0,1,0,0,0,0,0,24
1,6,1,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,7
1,16,4,7,0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,17
1,173,132,86,32,52.0,0.97,0,1,1,0,0,1,1,1,1,1,1,174
1,35,20,11,8,2.0,0.94,0,0,0,0,0,0,0,0,0,1,1,36
1,7,3,0,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,8
1,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,18,10,4,2,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,25,22,7,6,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,35,24,13,4,10.0,0.97,0,0,0,0,0,0,0,0,0,1,1,36
1,8,3,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
2,144,93,72,22,40.0,0.97,0,1,1,0,0,1,1,0,1,1,1,145
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,13,6,4,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,14
2,10,5,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,11
2,24,14,7,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,37,24,13,5,7.0,1.0,0,0,0,0,0,0,1,0,0,1,1,38
1,104,40,51,8,16.0,0.92,0,0,1,0,0,1,1,1,1,1,1,105
1,36,21,13,5,5.0,1.0,0,0,0,0,0,0,0,0,0,1,1,37
1,22,9,7,1,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
2,173,141,86,32,59.0,0.98,0,1,1,0,0,1,1,1,1,1,1,175
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,89,74,44,18,31.0,1.0,0,1,0,0,0,0,0,0,1,1,1,90
1,110,29,58,18,0.0,0.0,0,1,0,0,0,0,0,0,1,1,1,111
1,9,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,80,55,42,9,28.0,0.95,0,1,0,0,0,0,0,0,1,1,0,81
1,26,12,10,3,5.0,0.56,0,0,0,0,0,1,0,0,0,0,0,27
1,77,49,37,8,24.0,0.87,0,1,0,0,0,0,0,0,1,1,1,78
1,164,141,82,29,67.0,0.98,1,1,1,0,0,1,1,1,1,1,1,165
1,43,28,19,8,10.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
1,172,112,87,17,55.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,65,29,33,7,12.0,0.92,0,0,1,0,0,1,1,0,1,1,1,66
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,63,27,28,7,7.0,0.91,0,0,0,0,0,1,1,0,0,1,1,64
1,24,14,7,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,35,25,13,6,8.0,1.0,0,0,0,0,0,0,0,0,0,1,1,36
1,4,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,5
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
2,11,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12
2,14,6,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,15
1,14,5,5,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15
1,14,1,6,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,15
1,7,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,12,3,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,13
1,43,27,19,8,10.0,0.94,0,0,0,0,0,0,0,0,0,1,1,44
1,45,24,22,5,11.0,0.99,0,0,0,0,0,0,0,0,1,1,1,46
1,14,6,5,2,1.0,0.38,0,0,0,0,0,0,0,0,0,0,0,15
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,41,13,19,6,3.0,1.0,0,0,0,0,0,0,0,0,0,1,1,42
1,17,0,6,0,0.0,0.0,0,0,0,0,0,1,1,0,1,0,0,18
2,172,130,86,29,52.0,0.97,0,1,1,0,0,1,1,1,1,1,1,174
1,43,33,19,8,12.0,1.0,0,0,0,0,0,0,0,0,0,1,1,44
1,33,19,11,7,3.0,1.0,0,0,0,0,0,0,1,0,0,0,1,34
1,13,6,2,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,14
2,17,9,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
1,20,1,6,0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,21
1,173,133,86,30,55.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,40,7,19,2,1.0,0.88,0,0,1,0,0,0,1,1,0,0,0,41
1,20,8,7,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,21
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,104,98,55,18,54.0,1.0,0,1,0,0,0,0,1,0,1,1,1,105
2,16,4,7,3,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,17
1,172,121,86,27,51.0,0.91,0,1,1,0,0,1,1,1,1,1,1,173
1,40,15,17,6,5.0,1.0,0,0,0,0,0,0,1,0,1,1,1,41
1,28,8,11,3,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,29
1,91,25,46,17,2.0,0.0,0,1,0,0,0,0,0,0,1,1,1,92
1,94,85,46,16,44.0,1.0,0,1,0,0,0,0,0,0,1,1,1,95
1,52,27,25,4,12.0,0.9,0,0,0,0,0,1,0,0,1,1,1,53
2,71,45,36,12,19.0,0.92,0,1,0,0,0,0,0,0,1,1,1,72
1,62,40,32,8,18.0,0.94,0,1,0,0,0,0,0,0,1,1,0,63
1,6,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
2,174,105,86,15,43.0,1.0,0,1,1,0,0,1,1,1,1,1,1,175
1,34,16,11,5,2.0,1.0,0,0,0,0,0,0,1,0,0,0,1,35
1,8,2,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,9
2,23,14,11,0,5.0,1.0,0,0,0,0,0,0,0,0,0,0,0,24
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,14,10,2,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,15
1,15,6,5,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,16
2,9,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,35,7,17,4,2.0,1.0,0,0,0,0,0,0,0,0,1,1,0,36
1,4,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,54,34,24,8,13.0,0.99,0,0,0,0,0,0,0,0,1,1,1,55
1,173,132,86,31,52.0,1.0,0,1,1,0,0,1,1,1,1,1,1,175
1,8,4,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,9
1,34,9,20,1,4.0,1.0,0,1,0,0,0,0,0,0,1,0,0,35
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,37,6,20,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,38
1,11,3,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,12
1,175,164,87,33,80.0,1.0,1,1,1,0,0,1,1,1,1,1,1,177
1,74,26,40,12,7.0,1.0,0,1,0,0,0,0,0,0,1,1,1,75
2,24,15,7,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,16,8,6,3,2.0,0.5,0,0,0,0,0,1,0,0,0,0,0,17
1,15,11,2,5,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,16
1,5,1,0,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6
1,64,44,29,11,18.0,1.0,0,0,0,0,0,0,1,0,1,1,1,65
2,42,26,22,6,13.0,0.92,0,0,0,0,0,0,0,0,1,1,0,43
1,114,53,60,20,9.0,0.99,0,1,0,0,0,1,0,0,1,1,1,115
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
2,31,19,11,5,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
2,29,11,11,5,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,30
1,8,0,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,63,50,29,14,17.0,0.98,0,0,0,0,0,0,0,0,1,1,1,64
1,21,9,7,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,22
1,25,19,7,3,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,33,11,11,4,1.0,1.0,0,0,0,0,0,0,1,0,0,0,1,34
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
2,173,137,86,32,54.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
2,25,21,7,5,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
2,22,7,9,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
1,13,5,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,14
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,24,10,9,4,2.0,0.94,0,0,0,0,0,0,0,0,0,0,1,25
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,16,6,6,3,2.0,0.5,0,0,0,0,0,1,0,0,0,0,0,17
1,69,36,36,2,22.0,1.0,0,1,0,0,0,0,0,0,1,1,0,70
1,23,14,7,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,8,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,9
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,59,13,32,2,1.0,0.0,0,1,0,0,0,0,0,0,1,1,0,60
1,57,27,25,9,7.0,0.95,0,0,0,0,0,0,1,0,1,1,1,58
2,39,12,16,4,2.0,1.0,0,0,0,0,0,0,1,0,1,1,1,40
1,9,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,10
2,23,5,8,2,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,24
1,25,18,7,4,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,25,16,7,6,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,29,7,12,2,2.0,1.0,0,0,0,0,0,0,0,0,0,1,1,30
1,18,10,5,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,88,70,44,15,30.0,1.0,0,1,0,0,0,0,0,0,1,1,1,89
1,33,12,15,0,9.0,1.0,0,0,0,0,0,0,0,0,1,1,1,34
2,14,5,5,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15
1,64,48,29,7,23.0,1.0,0,0,0,0,0,0,1,0,1,1,1,65
1,10,1,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,11
1,73,63,36,13,30.0,1.0,0,1,0,0,0,0,0,0,1,1,1,74
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,18,10,4,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,10,3,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,11
1,42,25,19,6,8.0,0.95,0,0,0,0,0,0,0,0,0,1,1,43
1,13,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,14
1,8,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,10,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,11
1,24,17,7,3,5.0,0.81,0,0,0,0,0,0,0,0,0,0,1,25
1,23,13,7,3,2.0,0.94,0,0,0,0,0,0,0,0,0,0,1,24
1,173,83,86,32,3.0,1.0,0,1,1,0,0,1,1,1,1,1,1,174
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,12,3,2,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,13
2,49,31,22,3,13.0,1.0,0,0,0,0,0,0,0,0,1,1,1,50
1,64,19,27,6,2.0,0.94,0,0,1,0,0,1,1,0,0,0,1,65
1,7,3,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,170,92,86,5,39.0,1.0,0,1,1,0,0,1,1,1,1,1,1,171
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
2,8,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
2,11,1,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,12
1,91,71,44,12,35.0,1.0,0,1,0,0,0,0,1,0,1,1,1,92
1,22,8,7,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
2,28,8,11,5,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,29
1,16,3,6,0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,17
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
2,52,11,24,6,1.0,0.0,0,0,0,0,0,0,0,0,1,1,1,53
1,81,24,39,7,3.0,1.0,0,1,0,0,0,0,1,0,1,0,1,82
1,15,6,5,3,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,16
1,23,13,7,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,10,0,3,0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,11
2,164,121,82,27,50.0,1.0,0,1,1,0,0,1,1,1,1,1,1,165
1,61,7,36,1,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,62
1,32,11,11,5,3.0,1.0,0,0,0,0,0,0,1,0,0,0,1,33
1,7,3,2,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
2,63,51,29,10,22.0,0.99,0,0,0,0,0,0,0,0,1,1,1,64
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,31,15,11,3,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,29,6,13,2,1.0,1.0,0,0,0,0,0,0,1,1,0,0,0,30
1,47,9,25,1,7.0,1.0,0,0,0,0,0,0,1,0,1,1,0,48
1,24,15,7,3,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
2,14,6,2,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,15
1,34,27,13,6,10.0,1.0,0,0,0,0,0,0,0,0,0,1,1,35
2,14,8,2,2,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,15
1,32,12,13,3,3.0,1.0,0,0,0,0,0,0,0,0,0,1,1,33
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,57,38,25,9,13.0,1.0,0,0,0,0,0,0,0,0,1,1,1,58
1,9,0,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,53,36,24,8,15.0,1.0,0,0,0,0,0,0,0,0,1,1,1,54
1,14,3,5,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15
1,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,88,66,44,18,23.0,0.99,0,1,0,0,0,0,0,0,1,1,1,89
2,24,16,7,5,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
2,8,4,2,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,172,155,86,30,77.0,1.0,1,1,1,0,0,1,1,1,1,1,1,174
1,22,15,7,4,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,112,87,57,21,36.0,0.99,0,1,0,0,0,0,0,0,1,1,1,113
2,17,8,4,1,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
1,25,19,7,5,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,26
1,23,17,7,4,6.0,0.94,0,0,0,0,0,0,0,0,0,0,1,24
1,12,1,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,13
1,170,117,86,12,59.0,1.0,0,1,1,0,0,1,1,1,1,1,1,171
1,15,6,6,3,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,16
1,93,61,46,16,20.0,0.95,0,1,0,0,0,0,0,0,1,1,1,94
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,34,20,13,8,3.0,1.0,0,0,0,0,0,0,0,0,0,1,1,35
2,18,10,4,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,73,61,36,12,29.0,1.0,0,1,0,0,0,0,0,0,1,1,1,74
1,22,2,12,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,23
1,5,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,6
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,14,3,6,2,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,15
2,18,8,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,19
1,30,17,11,4,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,31
1,31,19,11,4,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,48,20,22,7,3.0,1.0,0,0,0,0,0,0,0,0,1,1,1,49
1,175,102,87,10,42.0,0.98,0,1,1,0,0,1,1,1,1,1,1,176
1,89,78,44,18,35.0,1.0,0,1,0,0,0,0,0,0,1,1,1,90
2,14,6,5,3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,28,13,11,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,29
2,17,8,4,1,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
2,16,6,5,4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,17
2,24,14,7,4,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,31,20,11,5,7.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,15,4,5,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,16
1,12,2,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,13
1,175,134,87,30,55.0,1.0,0,1,1,0,0,1,1,1,1,1,1,177
1,112,87,57,19,41.0,1.0,0,1,0,0,0,0,1,0,1,1,1,113
1,17,5,7,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,18
1,11,5,3,0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,12
1,14,7,5,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,15
1,25,9,9,4,1.0,1.0,0,0,0,0,0,0,1,0,0,0,1,26
1,6,1,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,70,48,36,13,18.0,0.99,0,1,0,0,0,0,0,0,1,1,1,71
2,22,7,7,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,23
2,110,79,57,16,33.0,1.0,0,1,0,0,0,0,0,0,1,1,1,111
2,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,13,4,2,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,14
1,22,2,9,0,1.0,1.0,0,1,0,0,0,0,1,0,0,0,1,23
1,44,14,19,8,1.0,1.0,0,0,0,0,0,0,0,0,0,1,1,45
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,13,3,4,2,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,14
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,57,42,25,9,16.0,1.0,0,0,0,0,0,0,0,0,1,1,1,58
1,14,1,7,1,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,15
2,174,163,87,26,86.0,1.0,1,1,1,0,0,1,1,1,1,1,1,176
1,77,71,37,15,35.0,1.0,0,1,0,0,0,0,0,0,1,1,1,78
1,13,6,2,3,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,14
1,24,18,7,4,7.0,0.94,0,0,0,0,0,0,0,0,0,0,1,25
1,19,1,9,0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,20
1,23,14,7,3,4.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
2,48,29,22,7,9.0,1.0,0,0,0,0,0,0,0,0,1,1,1,49
1,19,4,4,2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,20
1,21,5,9,1,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,22
1,43,13,18,5,3.0,0.88,0,0,0,0,0,0,1,1,0,1,1,44
1,170,128,86,29,50.0,0.98,0,1,1,0,0,1,1,1,1,1,1,171
2,14,1,3,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15
1,6,2,0,1,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,7
1,170,154,86,28,81.0,1.0,1,1,1,0,0,1,1,1,1,1,1,171
1,75,49,37,14,21.0,0.99,0,1,0,0,0,0,0,0,1,1,1,76
1,17,5,8,1,2.0,1.0,0,0,0,0,0,1,0,0,0,1,0,18
2,138,112,69,25,48.0,0.97,0,1,0,0,0,1,0,0,1,1,1,139
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,23,10,7,4,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,24
1,24,10,7,1,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
2,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,32,23,11,9,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,33
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,8,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,14,9,5,3,2.0,0.0,0,0,0,0,0,0,0,0,0,0,1,15
1,58,42,25,9,18.0,1.0,0,0,1,0,0,0,1,0,1,1,1,59
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,12,4,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,13
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,41,33,22,3,18.0,1.0,0,0,0,0,0,0,0,0,1,1,0,42
1,20,15,7,4,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,21
1,109,75,55,18,32.0,1.0,0,1,0,0,0,0,1,0,1,1,1,110
1,36,25,13,10,4.0,1.0,0,0,0,0,0,0,0,0,0,1,1,37
1,4,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,12,1,2,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,13
1,7,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,8
1,17,7,4,2,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,18
1,31,20,11,8,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,32
1,174,139,86,25,65.0,0.96,1,1,1,0,0,1,1,1,1,1,1,176
1,25,15,9,5,4.0,1.0,0,0,0,0,0,0,0,1,0,0,1,26
1,8,1,3,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,9
1,92,59,50,10,29.0,0.86,0,1,0,0,0,0,0,0,1,1,0,93
1,5,1,2,0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,6
1,24,19,7,6,6.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
2,8,2,3,0,1.0,0.88,0,0,0,0,0,0,0,0,0,0,0,9
1,24,18,7,5,5.0,1.0,0,0,0,0,0,0,0,0,0,0,1,25
1,19,11,4,4,2.0,1.0,0,0,0,0,0,0,0,0,0,0,1,20
1,88,60,44,13,25.0,1.0,0,1,0,0,0,0,0,0,1,1,1,89
1,13,2,4,1,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,14
1,3,1,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,4
2,45,5,18,1,1.0,1.0,0,0,0,0,0,0,1,1,0,0,1,46
2,29,15,11,3,6.0,0.94,0,0,0,0,0,0,0,0,0,0,1,30
1,175,154,87,28,76.0,1.0,1,1,1,0,0,1,1,1,1,1,1,177
1,4,2,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,5
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
1,2,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,3
2,9,1,2,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,10
1,15,2,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,16
2,175,140,87,30,59.0,1.0,0,1,1,0,0,1,1,1,1,1,1,177
